"","doc_id","doc_name","arm_number","position","description","head","choice","title-tag","title","authors-tag","authors","study_type-tag","study_type","arm_efficacy_metric-tag","arm_efficacy_metric","arm_efficacy_results-tag","arm_efficacy_results","arm_description-1-tag","arm_description-1","arm_dosage-1-tag","arm_dosage-1","submit-prefill","submit-stay","submit","arm_description-2-tag","arm_description-2","arm_dosage-2-tag","arm_dosage-2","arm_description-3-tag","arm_description-3","arm_dosage-3-tag","arm_dosage-3","arm_description-4-tag","arm_description-4","arm_dosage-4-tag","arm_dosage-4","arm_description-5-tag","arm_description-5","arm_dosage-5-tag","arm_dosage-5"
"336","fc65e98d-16b2-4fac-879d-c11651437a90","Yoon-2020-A phase II study of ibrutinib in com","1","Paragraph 6","In study participants , complete blood count , organ function ( i.e. , creatinine , aspartate transaminase , alanine transaminase ) , EBV DNA titer , electrocardiogram ( ECG ) , transthoracic echocardiogram ( TTE ) , and measurable lesions were assessed with computed tomography ( CT ) scans of the neck , chest , and abdominal pelvis or 18 F - fluorodeoxyglucose positronemission tomography ( PET)/CT scans at before enrollment , during treatment , and at the end of treatment . We assessed response according to the Lugano response criteria for non - Hodgkin 's lymphoma [ 9 ] .","Assessment","title","","","","","","","","","","","","","","","","","Submit arm","","","","","","","","","","","","","","","",""
"337","fc65e98d-16b2-4fac-879d-c11651437a90","Yoon-2020-A phase II study of ibrutinib in com","1","Paragraph 7","The aforementioned previous study with EBV - positive DLBCL revealed a 50 % complete response rate was achieved by RCHOP without the use of ibrutinib [ 1 ] . Separately , the phase I clinical trial with DLBCL patients who received ibrutinib ( 560 mg / day ) in conjunction with RCHOP presented a 95 % overall response rate , including both cases of CR and PR [ 10 ] . From these results , we hypothesized that the complete response rate of EBV - positive DLBCL might be up to 80 % when ibrutinib and RCHOP were combined . Thus , if we could achieve complete response in 14 out of 21 patients , we could rule that our new regimen might be effective for this disorder and likely could start further investigations such as phase I / II trials ( P0 = 50 % , one - sided alpha = 5 % , P1 = 80 % , statistical power = 90 % ) [ 11 ] . Considering a 10 % rate of interruption , a total of 24 patients were included .","Statistical analyses","arm_dosage-1","","","","","","","","","","","24,25,41,42,94,95","ibrutinib ibrutinib ibrutinib","43,47","560 mg / day","","","Submit arm","19,20,51,52,96,97","RCHOP RCHOP RCHOP","","","","","","","","","","","","","",""
"338","fc65e98d-16b2-4fac-879d-c11651437a90","Yoon-2020-A phase II study of ibrutinib in com","1","Paragraph 8","Statistical analyses were performed using the IBM PASW version 24.0 software program ( SPSS Inc. , Chicago , IL , USA ) . In the scheme to demonstrate the superiority of I - RCHOP and RCHOP , descriptive statistics was reported as proportions and medians , and intergroup comparisons were achieved using Fisher 's exact test for categorical variables .","Statistical analyses","arm_description-2","","","","","","","","","","","","","","","","","Submit arm","33,34,35,36","RCHOP RCHOP","","","","","","","","","","","","","",""
"339","fc65e98d-16b2-4fac-879d-c11651437a90","Yoon-2020-A phase II study of ibrutinib in com","1","Paragraph 9","In addition , survival curves were achieved using the Kaplan - Meier method , and the comparison of survival rates was calculated with the log - rank test . Univariate and multivariate analyses for the assessment of predictive values of I - RCHOP were completed using Cox 's regression model . A two - sided p value of less than 0.05 was considered to be statistically significant .","Statistical analyses","arm_description-2","","","","","","","","","","","","","","","","","Submit arm","42,43","RCHOP","","","","","","","","","","","","","",""
"340","fc65e98d-16b2-4fac-879d-c11651437a90","Yoon-2020-A phase II study of ibrutinib in com","1","Paragraph 10","Between September 2016 and August 2019 , 24 patients were enrolled from 10 institutes . The cutoff date for analysis was March 2019 , and the median follow - up period was 7.9 months , with six death events ( 25 % ) . Sixteen patients ( 67 % ) finished 6 cycles of chemotherapy . In the 48 patients who were confirmed to have EBV - positive DLBCL at Samsung Medical Center for the purpose of the matched case - control study , baseline clinical characteristics were balanced comparatively among both the I - RCHOP ( n = 24 ) and RCHOP ( n = 24 ) groups ( Table 1 ) . The median ages were 58 years ( range ,","Patient characteristics","arm_description-2","","","","","","","","","","","","","","","","","Submit arm","95,96,102,103","RCHOP RCHOP","","","","","","","","","","","","","",""
"341","fc65e98d-16b2-4fac-879d-c11651437a90","Yoon-2020-A phase II study of ibrutinib in com","1","Paragraph 11","The ORR of I - RCHOP was 66.7 % ( n = 16 ) . The most common cause for treatment interruption was AEs ( n = 5 ; 21 % ) , followed by disease progression ( n = 3 ; 12.5 % ) ( Fig . 1a ) . Among the I - RCHOP patients , who displayed a 66.7 % ORR , those aged younger than 65 years ( 87.5 % ) achieved a superior ORR than did those older than 65 years ( 25.0 % ; p = 0.01 ; Table 2 ) . When comparing with findings of the matched case - control group , for all patients aged younger than 65 years , though there was a higher CR rate for I - RCHOP ( 87.3 % vs. 68.8 % ) , the ORR ( 87.5 % vs. 75.0 % ; p = 0.69 ) between I - RCHOP and RCHOP did not show a significant difference . In the patients older than 65 years of age , 50 % of patients in the I - RCHOP group dropped out previously due to unacceptable toxicities before the end of the treatment period ; thus , the response rate was superior in patients who received RCHOP ( 50.0 % vs. 25.0 % ; p = 0.81 ; Table 3 ) .","Response","arm_description-2","","","","","","","","","","","3,6,53,56,127,130,152,155,180,183","I - RCHOP I - RCHOP I - RCHOP I - RCHOP I - RCHOP","","","","","Submit arm","156,157,210,211","RCHOP RCHOP","","","","","","","","","","","","","",""
"342","fc65e98d-16b2-4fac-879d-c11651437a90","Yoon-2020-A phase II study of ibrutinib in com","1","Paragraph 12","Across I - RCHOP and RCHOP , most patients older than 65 years of age in I - RCHOP group could not complete 6 cycles of chemotherapy ( I - RCHOP , 87.5 % vs. 25.0 % ;","Toxicity","arm_description-1","","","","","","","","","","","1,4,16,19,28,31","I - RCHOP I - RCHOP I - RCHOP","","","","","Submit arm","5,6","RCHOP","","","","","","","","","","","","","",""
"343","fc65e98d-16b2-4fac-879d-c11651437a90","Yoon-2020-A phase II study of ibrutinib in com","1","Paragraph 13","RCHOP 81.3 % vs. 50.0 % ) due to grades 3/4 AEs ( I - RCHOP , 40.0 % vs. 82.5 % ; RCHOP , 75.0 % vs. 75.0 % ) . In addition , there were not any EBV reactivation case . In the patients who received I - RCHOP , there were four treatmentrelated deaths mainly associated with the unusual infection without grades 3/4 neutropenia ( Table 4 ) . For example , a patient younger than 65 years died due to a disseminated brain abscess caused by bacteria ( confirmed by brain magnetic resonance imaging ) , while three patients older than 65 years of age died due to bacterial meningitis ( diagnosed by cerebrospinal fluid analysis , brain magnetic resonance imaging ) , sepsis combined with pneumonia caused by streptococci hemolytic species , and invasive pulmonary aspergillosis , respectively .","Toxicity","arm_description-2","","","","","","","","","","","13,16","I - RCHOP","","","","","Submit arm","0,1,23,24","RCHOP RCHOP","","","","","","","","","","","","","",""
"344","fc65e98d-16b2-4fac-879d-c11651437a90","Yoon-2020-A phase II study of ibrutinib in com","1","Paragraph 14","Median PFS ( 20.6 months , 95 % CI non - evaluable vs. 35.3 months , 95 % CI 0.0 - 86.9 ; p = 0.46 ) and median OS ( 20.9 months , 95 % CI 0.6 - 41.2 vs. 48.1 months , 95 % CI NR ; p = 0.72 ) according to I - RCHOP and RCHOP were not significantly different ( Fig . 2a and b ) . Based on the one - year survival analysis , one - year OS ( 33.3 % vs. 58.3 % ; p = 0.15 ) and PFS ( 29.2 % vs. 36.8 % , p = 0.24 ) were not correlated with more favorable outcomes in I - RCHOP than in RCHOP among all patients . In line with age - based case - control comparisons , in patients aged younger than 65 years , the median PFS ( NR vs. 92.2 months , 95 % CI 9.8 - 176.0 ; p = 0.68 ) and OS ( NR vs. NR ; p = 0.45 ) showed a superior tendency in the I - RCHOP group ( Fig . 2c and d ) . In patients aged older than 65 years , the survival benefit was lower in the I - RCHOP group because of the large number of patients terminated during the initial treatment ( Figs . 2e , f , and 3 ) .","Survival","arm_efficacy_results","","","","","","","0,2,97,98,147,149","Median PFS PFS median PFS","3,12,23,26,99,101,105,108,150,151,155,165","20.6 months , 95 % CI non - evaluable p = 0.46 29.2 % p = 0.24 NR 95 % CI 9.8 - 176.0 ; p = 0.68","55,58,117,120,183,186","I - RCHOP I - RCHOP I - RCHOP","","","","Save and annotate another arm","","","","","","","","","","","","","","","","",""
"345","fc65e98d-16b2-4fac-879d-c11651437a90","Yoon-2020-A phase II study of ibrutinib in com","2","Paragraph 14","Median PFS ( 20.6 months , 95 % CI non - evaluable vs. 35.3 months , 95 % CI 0.0 - 86.9 ; p = 0.46 ) and median OS ( 20.9 months , 95 % CI 0.6 - 41.2 vs. 48.1 months , 95 % CI NR ; p = 0.72 ) according to I - RCHOP and RCHOP were not significantly different ( Fig . 2a and b ) . Based on the one - year survival analysis , one - year OS ( 33.3 % vs. 58.3 % ; p = 0.15 ) and PFS ( 29.2 % vs. 36.8 % , p = 0.24 ) were not correlated with more favorable outcomes in I - RCHOP than in RCHOP among all patients . In line with age - based case - control comparisons , in patients aged younger than 65 years , the median PFS ( NR vs. 92.2 months , 95 % CI 9.8 - 176.0 ; p = 0.68 ) and OS ( NR vs. NR ; p = 0.45 ) showed a superior tendency in the I - RCHOP group ( Fig . 2c and d ) . In patients aged older than 65 years , the survival benefit was lower in the I - RCHOP group because of the large number of patients terminated during the initial treatment ( Figs . 2e , f , and 3 ) .","Survival","arm_description-1","","","","","","","0,2,97,98,147,149","Median PFS PFS median PFS","13,26,102,108,152,165","35.3 months , 95 % CI 0.0 - 86.9 ; p = 0.46 36.8 % , p = 0.24 92.2 months , 95 % CI 9.8 - 176.0 ; p = 0.68","59,60,122,123","RCHOP RCHOP","","","","","Submit arm","","","","","","","","","","","","","","","",""
"346","fc65e98d-16b2-4fac-879d-c11651437a90","Yoon-2020-A phase II study of ibrutinib in com","1","Paragraph 15","Univariate and multivariate analyses were performed to determine the predictive factors of I - RCHOP from the Cox proportional hazards model analysis of PFS according to baseline characteristics . The results of univariate analysis revealed worse outcomes in those aged older than 65 years ( HR 5.54 , 95 % CI 1.37 - 22.38 ; p = 0.02 ) and favorable outcomes in those who finished 6 cycles ( HR , 0.03 ; 95 % CI , 0.03 - 0.21 ; p = 0.00 ) . In multivariate analysis , having completed 6 cycles of chemotherapy was only demonstrated to be an independent prognostic factor for I - RCHOP ( HR , 0.02 . 95 % CI , 0.00 - 0.21 ; p = 0.00 ; Table 5 ) .","Univariate and multivariate analysis of I-RCHOP","arm_description-1","","","","","","","23,24","PFS","45,59,68,85","HR 5.54 , 95 % CI 1.37 - 22.38 ; p = 0.02 ) ( HR , 0.03 ; 95 % CI , 0.03 - 0.21 ; p = 0.00 )","12,15,106,109","I - RCHOP I - RCHOP","","","","","Submit arm","","","","","","","","","","","","","","","",""
"347","fd3c6603-6019-4909-b107-9c908243659e","Iwasa-2019-Multicentre, phase II study of erib","1","Document Description","Multicentre , phase II study of eribulin in combination with S-1 in patients with advanced breast cancer Multicentre , phase II study of eribulin in combination with S-1 in patients with advanced breast cancer TsutomuIwasa","DOCUMENT DESCRIPTION","arm_description-2","0,17,17,34","Multicentre , phase II study of eribulin in combination with S-1 in patients with advanced breast cancer Multicentre , phase II study of eribulin in combination with S-1 in patients with advanced breast cancer","34,35","TsutomuIwasa","2,5,19,22","phase II study phase II study","","","","","6,7,23,24","eribulin eribulin","","","","","Submit arm","10,11,27,28","S-1 S-1","","","","","","","","","","","","","",""
"348","fd3c6603-6019-4909-b107-9c908243659e","Iwasa-2019-Multicentre, phase II study of erib","1","Document Description","Japan Department of Medical Oncology Faculty of Medicine , Osakasayam Kindai University Japan Japan Multicentre , phase II study of eribulin in combination with S-1 in patients with advanced breast cancer 10.1186 / s12885 - 019 - 6200 - 5 Received : 25 January 2019 Accepted : 24 September 2019","DOCUMENT DESCRIPTION","arm_description-2","14,31","Multicentre , phase II study of eribulin in combination with S-1 in patients with advanced breast cancer","","","14,19","Multicentre , phase II study","","","","","20,21","eribulin","","","","","Submit arm","24,25","S-1","","","","","","","","","","","","","",""
